Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
RPL21P21	0.5125197916120648	1.9158355571948625e-6	0.001442692909361087	0.23447969629522689	NA	NA
LINC02482	6.953096507320506	1.9157579158333884e-6	0.0014426709725867458	0.7684027936569298	0.9887783582133083	FALSE
LINC02777	5.6329261988398995	1.915569753590601e-6	0.0014426663960663477	0.6898058348677786	0.9827494532330928	FALSE
FFAR3	40.49938010281162	1.9152285720573096e-6	0.0014426735850437257	0.6263146710299216	0.9814950317662597	FALSE
CLTCL1	152.57311737362238	1.914093921824855e-6	0.0014425556952929427	0.6882590365544179	0.9827494532330928	FALSE
RASGEF1B	84.52380623757439	1.912448574286566e-6	0.001442613411231256	0.3980673534272409	0.9640001410342711	FALSE
IDO1	100.18951059446485	1.9118433845315122e-6	0.0014426671496784063	4.5034834098252557e-4	0.2442238290979351	FALSE
ELAPOR2	40.157811533683805	1.9101113028776505e-6	0.001442650841341915	0.8121057678111308	0.9912573030946887	FALSE
KRT18P15	0.9768889625263327	1.9084199919816612e-6	0.0014426915716373623	0.2680311553350749	0.9451824962710511	FALSE
TBC1D14	2363.0221774000925	1.9074005891670146e-6	0.0014424359659622734	0.8896150506374357	0.9962420887147879	FALSE
MYOCOS	0.5135619300008729	1.9044186289574428e-6	0.0014426924281497494	0.20269132972765092	NA	NA
GAREM1	1.9424012338355847	1.9022370631464023e-6	0.001442686553205778	0.46178954874333406	0.9681731256637537	FALSE
KIF7	6.685821900006618	1.9009484951583083e-6	0.0014426752718694337	0.7634564851735064	0.9882509561580848	FALSE
KIFC3	165.10239575773258	1.9006362125737815e-6	0.0014425233978359723	0.45086236823070885	0.9666706307296709	FALSE
C11orf98	378.20680846923057	1.900183027006319e-6	0.0014422492392745863	0.31563605725113425	0.950369977061049	FALSE
NUDT4B	27.110590791878845	1.8999447256029246e-6	0.0014426852090622516	0.48420275053962175	0.970730901156679	FALSE
TMEM123-DT	3.10872779921364	1.8985798063430553e-6	0.0014426842921722322	0.5123279963325651	0.9730941672828417	FALSE
ABCC6P1	2.014043689386047	1.8976521337650782e-6	0.001442687993633913	0.5108693192404613	0.9730941672828417	FALSE
TTC30B	32.24890574029111	1.8976387483035144e-6	0.0014425355767356425	0.8469088256470192	0.994539017915774	FALSE
STKLD1	6.232672834742969	1.8974902906851958e-6	0.001442669781003987	0.6759069332173541	0.9827494532330928	FALSE
CPVL-AS2	4.1008336081909995	1.8972969527179697e-6	0.0014426853502802612	0.48371070533901617	0.970730901156679	FALSE
DNER	0.9595123529243753	1.897276738939766e-6	0.001442691402753188	0.29848043117630946	0.9488841965531885	FALSE
SERPINA10	0.5380254242856881	1.897093501021752e-6	0.0014426921453277147	0.239682449736685	NA	NA
NMU	0.5084948739657795	1.8952985406897596e-6	0.0014426925756665264	0.21729462186605425	NA	NA
PDZD2	30.405674136750413	1.895148754248934e-6	0.001442598164549567	0.7960971786289761	0.9906481033613536	FALSE
FOLR1	0.3391487332785703	1.8917080615607696e-6	0.001442693369885182	0.2324301056963658	NA	NA
CCDC200	71.45207602718116	1.8908385949507115e-6	0.001442512162321562	0.836762226328801	0.9929788160009817	FALSE
OR2T33	1.1541120367525992	1.8897249688613e-6	0.0014426920377101206	0.24517482821324235	0.9431011686382762	FALSE
RBM33-DT	61.33555829558194	1.8894219015638669e-6	0.0014424425782998556	0.8867187743055798	0.9962420887147879	FALSE
KIZ-AS1	2.866505127836904	1.888947403808274e-6	0.0014426851870503348	0.49985938885746817	0.9726153805026221	FALSE
RNA5SP225	1.1220433407790338	1.8888302442672603e-6	0.001442690670212357	0.3211441627127448	0.9504915644266344	FALSE
GRHL1	18.731363679376628	1.8884813837898905e-6	0.0014426500581834045	0.6910892240154513	0.9827494532330928	FALSE
LINC02345	4.982712023527076	1.8880160736399875e-6	0.001442681028508374	0.5590976225633797	0.9801878080589194	FALSE
VAT1	519.1966300095646	1.8877763504659754e-6	0.0014420541043821226	0.8503041527007016	0.9952551790795354	FALSE
RUFY1-AS1	4.575448088763793	1.8866730313494608e-6	0.0014426757990081505	0.6227747659574205	0.9811544160044796	FALSE
LINC02363	13.061256254862357	1.8847107601138156e-6	0.0014426617376879555	0.67586593619214	0.9827494532330928	FALSE
MIR1915HG	0.43965289020089937	1.8845912441740667e-6	0.0014426935301827908	0.160184759324392	NA	NA
NEK10	1.7663044174846274	1.8828928900140714e-6	0.0014426848131095943	0.5080915385761798	0.9727318329561867	FALSE
FAM182A	2.333301642521168	1.8825048115222544e-6	0.001442686531180806	0.4641218444923539	0.9681731256637537	FALSE
RPL17P18	14.774651880786669	1.881599632527565e-6	0.0014426350797469934	0.7749749009836524	0.9887783582133083	FALSE
RPL17P29	1.2707787989353903	1.881181864378931e-6	0.0014426901344668684	0.34769708662544685	0.9600867172258346	FALSE
RAB40B	43.80774373429848	1.881128234295252e-6	0.001442532244059973	0.8092987799604062	0.9911030252073255	FALSE
OGN	1.6425438651886035	1.8786217612256226e-6	0.0014426865144483568	0.4657717547411344	0.9681731256637537	FALSE
TAS2R30	3.4570192814077854	1.8780316473916102e-6	0.0014426877495316657	0.432222265644961	0.9647078831237197	FALSE
TMEM132D	14.52071256624126	1.8773766400142352e-6	0.0014426562321701007	0.6700640298686262	0.9827494532330928	FALSE
HNRNPA1P21	6.440045063158871	1.874962198250859e-6	0.001442672039510556	0.7503321623341732	0.9875901373106295	FALSE
LOC101929583	0.6019220058018366	1.8736569644624483e-6	0.0014426925806601061	0.2270259897849588	NA	NA
MINDY4B	0.419472000687258	1.873457765242158e-6	0.0014426931857395597	0.1911929976900254	NA	NA
RGS9	61.7996559569863	1.872253607748167e-6	0.0014426269401657242	0.5988723302684692	0.9808163488304377	FALSE
FZD8	3.6497621141282863	1.8717050303204472e-6	0.001442680972592604	0.5757162085496861	0.9805314950908789	FALSE
LINC01876	1.0149914695858997	1.8667998207118965e-6	0.0014426906511969752	0.318919765999733	0.950369977061049	FALSE
LEAP2	44.508768732397165	1.8657824682671221e-6	0.0014425021530988901	0.9495320213680205	0.9992056779948774	FALSE
ARSD-AS1	6.838479556736093	1.8647783286967355e-6	0.0014426874094928478	0.44552597713871206	0.9659930165021062	FALSE
RN7SL16P	0.29971434811270165	1.8636248678664096e-6	0.0014426935626288926	0.23920099633145342	NA	NA
RPS4XP7	0.7555989596477218	1.8632817980076784e-6	0.0014426889781846378	0.3854706052936798	NA	NA
PPIAP30	1.698268183557364	1.8629845016251887e-6	0.0014426868626299526	0.477452619233919	0.9698324683055811	FALSE
C1QTNF1	1.5493666141324534	1.8617244359469038e-6	0.0014426887642562233	0.4146643535163519	0.9640001410342711	FALSE
LOC100887080	1.1677888161438663	1.8605243753933532e-6	0.001442690935502804	0.30724447506807845	0.950369977061049	FALSE
KAT6A	2406.5988793165193	1.858954430375672e-6	0.0014424118687817492	0.896269824484471	0.9962420887147879	FALSE
ADCY1	1.7361533249528454	1.8574722602912306e-6	0.0014426867811836509	0.4602535299129298	0.9681731256637537	FALSE
CATSPERZ	0.4530951098078536	1.8550197010516398e-6	0.0014426929984400242	0.21037831350672156	NA	NA
A2MP1	3.9160107685220455	1.8545286889226072e-6	0.001442681722135415	0.5662841951334351	0.9805314950908789	FALSE
EMILIN3	0.37840072070599773	1.8525570891402163e-6	0.001442694089538086	0.14669970838208327	NA	NA
ANK2	0.44034021913087723	1.8518978765645669e-6	0.0014426923455470844	0.13554910629276237	NA	NA
TAS2R15P	2.578059900232281	1.8518500569838018e-6	0.001442685861810957	0.5966237261833884	0.9808163488304377	FALSE
RN7SKP16	10.078936794964925	1.850969587926767e-6	0.0014426654268648222	0.7606763789555793	0.9880092639389499	FALSE
OSBPL8	984.9262466060804	1.8501567164801186e-6	0.001442567908481967	0.9055004291899624	0.9962420887147879	FALSE
LINC00607	0.7758680027293945	1.8497616357481687e-6	0.0014426913712727594	0.2925443942652858	NA	NA
CLVS1	0.5392391268903439	1.8496938435786976e-6	0.0014426914763718596	0.285454403676248	NA	NA
LOC101927827	3.4421706070823004	1.8493254375298137e-6	0.0014426877882316956	0.5542767070348823	0.9792404389886902	FALSE
LAYN	4.762203010155031	1.8487082631872559e-6	0.0014426748698553673	0.6281240070495102	0.9814950317662597	FALSE
GIN1	63.044810189203936	1.8477273325192405e-6	0.0014424141327003918	0.8968165120024926	0.9962420887147879	FALSE
SCAANT1	1.2423556333438641	1.8475832301490006e-6	0.001442688986780398	0.42762837213368843	0.9641952320843324	FALSE
UROC1	0.7530802143694862	1.846281626103795e-6	0.0014426918256186128	0.27876526639934174	NA	NA
TRPC5	0.739809509066627	1.8462286979322491e-6	0.0014426921698020355	0.250835981514948	NA	NA
NXT2	55.06709222295104	1.8462075280127286e-6	0.0014425555568300824	0.9880962128569846	0.9992665463643303	FALSE
ZEB2-AS1	34.87909419382434	1.8460755170203648e-6	0.0014425934383385818	0.7282390630883258	0.9860230931440129	FALSE
RN7SKP1	2.3816871911291346	1.8454495477824511e-6	0.0014426853627273171	0.5189579733882048	0.9730941672828417	FALSE
SLC7A4	2.1150971455469074	1.8445543256065115e-6	0.0014426883705176334	0.4331321963735073	0.9647078831237197	FALSE
CHCHD4	89.95697130949796	1.8440914205131464e-6	0.0014422687529363702	0.9136896088379814	0.9965251478910129	FALSE
MRPL23-AS1	12.350570901738584	1.843683737760148e-6	0.001442660506972279	0.9591911109993553	0.9992116652676296	FALSE
RPL13P2	0.26757764145071394	1.8426508762324748e-6	0.0014426934858941677	0.2872664020386507	NA	NA
VWA7	43.53052599229349	1.8404229088851724e-6	0.001442574826414823	0.8825122839944276	0.9962420887147879	FALSE
NEK2	5.621453272312568	1.8387099612146025e-6	0.001442683458300827	0.5412393953585424	0.9767527841001401	FALSE
RPL21P20	8.773494871452192	1.83665255743924e-6	0.001442686529454748	0.5338711603188984	0.9767527841001401	FALSE
IGKV3D-20	20.00138657127818	1.8344384467322063e-6	0.0014426851770645728	0.6109565570993652	0.9808163488304377	FALSE
PRXL2A	59.05115390634115	1.833330259936973e-6	0.001442547399478596	0.9697883861826572	0.9992116652676296	FALSE
FAM72C	6.801766583887366	1.8331863878645038e-6	0.0014426860930618671	0.25012218781250994	0.9431011686382762	FALSE
ARL5B	111.54025691717807	1.8320824133607848e-6	0.00144259663033247	0.9120012729913782	0.9965251478910129	FALSE
CHRNA9	0.6867565360755661	1.8286877067834873e-6	0.0014426913377815975	0.31113560649801236	NA	NA
LOC100422274	2.318669968685001	1.8281323042190791e-6	0.0014426913528238848	0.30760047345111485	0.950369977061049	FALSE
SEPT5-GP1BB	658.0115844833385	1.827079494155917e-6	0.0014426273236861063	0.8839478525687385	0.9962420887147879	FALSE
STPG2	0.668171264374019	1.8262748673088227e-6	0.0014426919961027602	0.26097091260358635	NA	NA
RNF14P3	5.459712364240047	1.8258443088663484e-6	0.0014426773940035633	0.6125494884608154	0.9808163488304377	FALSE
RPS4XP16	13.21850077408943	1.82471959722986e-6	0.001442627442692175	0.8156429530002207	0.9919059083895028	FALSE
LOC643709	0.8703268757097896	1.8241731158207328e-6	0.001442690835887133	0.33262037919306897	NA	NA
NSG1	138.19340355853564	1.8221451536833518e-6	0.001442647542996904	0.9391170685022329	0.9976910951920626	FALSE
LOC100289361	1.6838564799721891	1.8211663971721408e-6	0.0014426867786441293	0.20573445141060595	0.9431011686382762	FALSE
DOK1	810.3284994781955	1.8205729093213762e-6	0.0014422295765964147	0.9210870658228115	0.9966427731292931	FALSE
DKK2	0.7924558147784887	1.819878014171614e-6	0.0014426909274116943	0.3419679999042557	NA	NA
GJA3	4.53558804504372	1.8195147292079246e-6	0.0014426795647711009	0.6720922915276533	0.9827494532330928	FALSE
PARD3	48.92708970153301	1.8186312233181281e-6	0.0014426248579380067	0.8088925773757171	0.9911030252073255	FALSE
SRD5A3-AS1	4.01539292319097	1.8182833295282358e-6	0.001442672710209313	0.6558990480206355	0.9827494532330928	FALSE
DOLK	100.00252437471438	1.8179585979824255e-6	0.0014423033753982403	0.900320538254954	0.9962420887147879	FALSE
PAPPA	1.0001528669737085	1.8177494014585251e-6	0.0014426901471107452	0.3743077518450562	0.962886075568387	FALSE
BIN2P2	0.6846969334148564	1.8148836639202673e-6	0.0014426912303329316	0.32260241037624565	NA	NA
ATP2A1-AS1	3.361288444183519	1.8136087630741618e-6	0.0014426808703645808	0.4935346523243677	0.9720353265100822	FALSE
CCDC168	1.181481040412288	1.8135513446770027e-6	0.0014426871215903454	0.4630949386281288	0.9681731256637537	FALSE
LINC02421	2.5023582302148486	1.813223304354161e-6	0.0014426821245024802	0.5641157188568244	0.9805314950908789	FALSE
POU2F2-AS1	36.30054269049615	1.8123513360645118e-6	0.001442538033958972	0.8884244490883824	0.9962420887147879	FALSE
OR52B4	0.5329128130473624	1.811834721373225e-6	0.0014426915168232839	0.18266351079099777	NA	NA
SYNGR1	186.40881865932144	1.811312613476065e-6	0.0014425519983979744	0.861175289521152	0.996179864257466	FALSE
SMO	4.476330709420217	1.810537813018726e-6	0.0014426759447239896	0.6849501040331463	0.9827494532330928	FALSE
SLC24A2	0.913238009589702	1.8103724574224966e-6	0.0014426907406039219	0.32726765953640186	NA	NA
KRT8P15	1.0624858223472813	1.810343118882204e-6	0.0014426891014033764	0.40479697665846953	0.9640001410342711	FALSE
CHST13	197.16215480468196	1.8094616158790982e-6	0.0014426599591726322	0.7896031798463586	0.9894684799400205	FALSE
ABCG2	12.877259727062741	1.80811486559105e-6	0.0014426698204808997	0.6314272359506701	0.9817233764378802	FALSE
ADGRF5P1	1.1652981481348117	1.8071945843953377e-6	0.0014426922311943182	0.7730897873894533	0.9887783582133083	FALSE
WWC2	26.946723332475113	1.8071228289158256e-6	0.0014426287660459283	0.7968309490927331	0.9906630280984362	FALSE
LIN7A	472.12879600713245	1.8068004351223736e-6	0.0014425515941948175	0.6910232679163255	0.9827494532330928	FALSE
RN7SL526P	0.3000834747312879	1.8050047861475333e-6	0.0014426938351854626	0.21628660229339647	NA	NA
RPL26P33	0.19590446820843035	1.80480768243613e-6	0.0014426942543848585	0.3118277126757274	NA	NA
DPYD-AS2	1.3575867444466987	1.8012325454754455e-6	0.001442689025784299	0.40663953262521235	0.9640001410342711	FALSE
DOCK4-AS1	1.261098595688715	1.8008804504619902e-6	0.0014426900784788599	0.36320831905432227	0.961364189236488	FALSE
GARNL3	10.787136679397088	1.8005908728478235e-6	0.001442641401379252	0.7859125779489706	0.9892028076578839	FALSE
E2F7	4.01524303445472	1.8003954746315052e-6	0.001442683648320201	0.542966968641008	0.9769612383117152	FALSE
TTC39C	499.63742175591926	1.7994574667695965e-6	0.0014419693298176226	0.9172504995588027	0.9965947403821469	FALSE
ZNF662	28.196668816950723	1.7984009681436273e-6	0.0014426115428831383	0.4920081561516143	0.9720353265100822	FALSE
CNDP1	1.3868308264793956	1.7977437798979492e-6	0.0014426877130321754	0.45426393556925826	0.9678603035393991	FALSE
PCMTD1-DT	11.927297404013956	1.7971115911454378e-6	0.0014426496446759535	0.7530875162008986	0.9876292857308016	FALSE
RRP7BP	365.0225844338213	1.79626388545996e-6	0.0014425222831621724	0.3052202498647168	0.950369977061049	FALSE
DSP	46.01791619904934	1.7935514094994275e-6	0.0014426892365420195	0.38253028876501133	0.9635917393445189	FALSE
RAP1GAP	135.070473674896	1.7896529136376044e-6	0.0014426869290638984	0.778770160047764	0.9887783582133083	FALSE
E2F3-IT1	0.9364567884350199	1.7890139676527584e-6	0.0014426906188194431	0.34171731754101653	0.9583807350211407	FALSE
TMEM50A	1837.7473653314914	1.788164366462829e-6	0.0014423087784000384	0.9549468976889389	0.9992116652676296	FALSE
LOC100132249	10.745604822304177	1.7881535100223649e-6	0.0014426588092882112	0.7254683085158186	0.9860230931440129	FALSE
LOC105376060	10.745604822304177	1.7881535100223649e-6	0.0014426588092882112	0.7254683085158186	0.9860230931440129	FALSE
ARSJ	1.0191191912352955	1.787575443261976e-6	0.0014426890877279775	0.40918389468300015	0.9640001410342711	FALSE
PARD6G	16.635022792457924	1.7875668660907275e-6	0.0014426435264728499	0.59512580014832706	0.9808163488304377	FALSE
BRD1	783.9592876646435	1.7869817848558088e-6	0.0014421059213151747	0.7581503936356558	0.9880092639389499	FALSE
MHENCR	427.4108517481626	1.7856753457423773e-6	0.001442409654087124	0.6674388088615815	0.9827494532330928	FALSE
CD46P1	0.3218082962771683	1.7845942162322251e-6	0.0014426932848077322	0.2685590498273761	NA	NA
CCL20	1.2541575085999728	1.7843153272578987e-6	0.00144268674518821	0.4795346496862228	0.9700120237855046	FALSE
LINC01307	0.19230788012387207	1.7834157649244513e-6	0.0014426941964192576	0.2989405705050963	NA	NA
RN7SL330P	0.2847039445482473	1.7816647720132928e-6	0.0014426935437643967	0.28363689813132253	NA	NA
RNA5SP498	0.9848172393673584	1.7808122682400637e-6	0.001442688339394199	0.4385270368719131	0.9659930165021062	FALSE
TRIM74	13.984919113573312	1.7783912986855395e-6	0.0014426693731610454	0.696842538964196	0.9827494532330928	FALSE
SPRN	12.086506959230425	1.776882762060096e-6	0.001442678461423708	0.6001330029479656	0.9808163488304377	FALSE
CALCB	0.7627747774055291	1.7757216818586938e-6	0.001442691412632252	0.3088053394004845	NA	NA
ETV1	0.5107596465851038	1.7752544136765636e-6	0.0014426921497448346	0.16383986257167024	NA	NA
KRT73	70.8910267799814	1.7737490023311547e-6	0.0014426715990732003	0.7270358742592978	0.9860230931440129	FALSE
TTC23L-AS1	3.14691817973893	1.7715162305277707e-6	0.001442679334395131	0.6821787574491448	0.9827494532330928	FALSE
SYNJ2BP-COX16	6.8826500616636075	1.7714969634994288e-6	0.0014426896121772176	0.33963539209646215	0.9573326096362192	FALSE
ASAH2	4.713016257282667	1.7712758356864495e-6	0.0014426820614660938	0.9178100324825371	0.9965947403821469	FALSE
LRRC4B	5.504663854170144	1.7700888156820447e-6	0.0014426751066691046	0.6442398727284451	0.9825130111992789	FALSE
CYFIP1	536.4696261821978	1.7696448829475774e-6	0.0014424186656841849	0.6695121255928824	0.9827494532330928	FALSE
TAS2R41	0.5398287631937646	1.7695067172220887e-6	0.001442692126619952	0.2674425658002973	NA	NA
CHD5	10.322121150774521	1.7693712394932026e-6	0.0014426714451666704	0.7171804274417994	0.9855266411297288	FALSE
MTRNR2L6	0.419812450811198	1.7690352679199208e-6	0.0014426929097598722	0.23746648470809953	NA	NA
RRAD	4.0039606828647605	1.7683099262421278e-6	0.0014426750517491837	0.6552741663391315	0.9827494532330928	FALSE
PKN2-AS1	4.849243552687543	1.7679462766812627e-6	0.0014426762733123779	0.661863974711336	0.9827494532330928	FALSE
TRNP1	13.905430195217075	1.767766602351823e-6	0.0014426632800856318	0.9142006464774033	0.996573007432482	FALSE
TRAFD1	1528.928442276848	1.7647543908187985e-6	0.0014426202802477822	0.6552496691358641	0.9827494532330928	FALSE
CLEC4G	18.339252879978226	1.7626849016635233e-6	0.0014426615108551278	0.8302701589847058	0.9928096100499756	FALSE
FOXM1	110.26764188535778	1.7621586647821886e-6	0.0014425849409011096	0.7824899592295848	0.9892028076578839	FALSE
AKR7L	5.6167175022539295	1.7616392621892146e-6	0.001442674909360213	0.6479501161862975	0.9827494532330928	FALSE
OR6K4P	0.5140184670597744	1.7613045734123153e-6	0.0014426923277419757	0.2546453346640953	NA	NA
RSPH4A	4.444916483662144	1.7599083982334692e-6	0.0014426663731628262	0.7317713835862543	0.9860230931440129	FALSE
ZFP69B	13.972710533928932	1.7597640167419058e-6	0.0014426226261647279	0.8143241031320682	0.9913180546523778	FALSE
HTR2B	1.967284399630243	1.7594644850874922e-6	0.0014426892416659989	0.4120569313416893	0.9640001410342711	FALSE
SMYD3	57.79696147255466	1.7540981051948397e-6	0.001442438254025829	0.6206442522539766	0.9811544160044796	FALSE
TRAV30	5.220828667413026	1.7520716128520934e-6	0.001442672706044947	0.6700168470396185	0.9827494532330928	FALSE
BMS1P7	1.0164960694671867	1.7517894421681654e-6	0.0014426932447279476	0.18683812081029216	0.9431011686382762	FALSE
C1QTNF9B	0.5947622311714438	1.7513347418384305e-6	0.0014426925361415398	0.24582083162409027	NA	NA
RPL14P3	3.2252418041966417	1.7504711318810032e-6	0.0014426743695060155	0.6515118902009327	0.9827494532330928	FALSE
SRF	1222.1879896866212	1.7463978721575587e-6	0.001441926947988357	0.9410065031198468	0.9976950859213605	FALSE
CRACD	10.210674010162016	1.7455785628190832e-6	0.001442665570305173	0.7111808037617264	0.9841255059540345	FALSE
SCGB1C2	2.8735592258558196	1.7450824726267218e-6	0.001442687308936027	0.482842803385726	0.970730901156679	FALSE
MUC3A	0.43664875358046457	1.7449113505000267e-6	0.0014426930282529496	0.22336555086618348	NA	NA
LINC02603	5.452282008322897	1.7438433017582397e-6	0.0014426875069421786	0.41626934002782695	0.9640001410342711	FALSE
SEPTIN7P8	1.7635162869207555	1.7376817623207564e-6	0.0014426851138092435	0.5680962981803604	0.9805314950908789	FALSE
MAN1B1-DT	22.13369667638454	1.7365602613179554e-6	0.0014426129721295364	0.9754662103949641	0.9992116652676296	FALSE
BMX	75.99001451549499	1.7352819499283659e-6	0.0014426344650947985	0.7442639595335365	0.9867031548641584	FALSE
GAPDHP52	0.5064411873142067	1.7351163463596446e-6	0.0014426916904288405	0.3102218417299447	NA	NA
NCR3LG1	17.783258049009003	1.7350356382708674e-6	0.0014426471820705162	0.8561231197636558	0.9957028723845629	FALSE
AP4B1-AS1	37.53949738941575	1.734333716596957e-6	0.0014425832801438546	0.7798670888552637	0.9890110801107469	FALSE
DNAAF5	209.32146383735878	1.7334576943161773e-6	0.0014421381845544006	0.6394074244962021	0.981913045520552	FALSE
ZNF684	27.205756066657447	1.73321403692646e-6	0.0014426611539745812	0.7523761209991475	0.9876292857308016	FALSE
TRPA1	1.2771642829182899	1.7308334326803542e-6	0.0014426896958443308	0.3956628234331126	0.9639983569635406	FALSE
C1DP5	1.0497075074967739	1.7304210044621526e-6	0.0014426902254873078	0.37496794434419045	0.962886075568387	FALSE
CYLD	2017.03481352041	1.7300340721490413e-6	0.0014420918664098741	0.9339313936320787	0.9976200356228305	FALSE
PIEZO2	0.3707203960511769	1.728582438361507e-6	0.0014426937897175298	0.18758720233529194	NA	NA
LINC01979	1.4269668582798993	1.7265902787545221e-6	0.0014426908960527768	0.35733562292901433	0.9600867172258346	FALSE
ENPEP	0.8668534250389037	1.7223037839729712e-6	0.001442690255453383	0.3812066311739533	NA	NA
CCT6P2	0.7272139043036052	1.7220184974054735e-6	0.0014426908968405549	0.3557363472209504	NA	NA
CNTN4	0.6953166552026555	1.7217808958987481e-6	0.0014426920523140673	0.2701625142832487	NA	NA
C20orf202	1.1160069566911779	1.721222028342827e-6	0.0014426895784712184	0.49509376088121115	0.9720353265100822	FALSE
CRYBB1	1.6768722210916778	1.7202751282005599e-6	0.0014426875182328353	0.5054209725088238	0.9727318329561867	FALSE
LINC02961	0.5292338908410111	1.719849795642186e-6	0.001442692899153841	0.2266840052049259	NA	NA
ALDH1A3-AS1	7.809249226613255	1.7189585048916701e-6	0.001442670779849405	0.7530303911193235	0.9876292857308016	FALSE
KMT5AP2	1.292760775346825	1.7182064495466525e-6	0.0014426874655230832	0.47227511631249175	0.9692355136836451	FALSE
IL21-AS1	0.9970630979986037	1.7158374163347825e-6	0.0014426902870171205	0.3885589486759986	0.963690722950888	FALSE
PLEKHH2	5.54839599672556	1.7145872712255004e-6	0.0014426762630223996	0.6470962617542148	0.9827494532330928	FALSE
MRPL13	96.21491781279524	1.7143679275711622e-6	0.0014424124894258457	0.8126309887144633	0.9912573030946887	FALSE
HNRNPD-DT	12.015320181887587	1.7116002423429949e-6	0.0014426447997871964	0.9927066851334874	0.9992665463643303	FALSE
PKLR	1.2365283034764267	1.7102733500772387e-6	0.0014426911678780579	0.34313609360032254	0.9593237343439942	FALSE
KIF2C	22.10749686443633	1.70930200696909e-6	0.0014426688397991682	0.5705358112710404	0.9805314950908789	FALSE
INE1	33.59293583904881	1.7091712718569176e-6	0.001442561163360406	0.8556879623415874	0.9956957564474112	FALSE
FOCAD	189.60213227866763	1.7085614956447302e-6	0.0014423475937284512	0.9231925411468181	0.9966427731292931	FALSE
TNNI3K	1.6351309779460015	1.7074458145086993e-6	0.0014426879598338157	0.4676902777752378	0.9684006744428713	FALSE
LINC02574	0.47686784722271497	1.7054290807618875e-6	0.0014426930091259546	0.22314991154613928	NA	NA
TBC1D22A-AS1	10.516803408234736	1.702316020155642e-6	0.0014426620006556343	0.5238341259490453	0.9742324303093726	FALSE
ANKRD20A1	4.258766594882869	1.701948769263661e-6	0.0014426872108331294	0.5408851199454757	0.9767527841001401	FALSE
MEIG1	0.866308843635383	1.7012344358216059e-6	0.0014426901322518748	0.3946865248685073	NA	NA
HAVCR1	4.266496166482048	1.6997239629837397e-6	0.0014426764700954974	0.6754226537694032	0.9827494532330928	FALSE
ULK2	232.37588101718478	1.6983247717717926e-6	0.0014423345143575541	0.46414796596737035	0.9681731256637537	FALSE
DCAF16	341.17209596617613	1.6979227710780719e-6	0.0014421823473331232	0.9974009021788435	0.9992665463643303	FALSE
RNVU1-3	0.4951755693597207	1.6973425109001716e-6	0.0014426932341427103	0.2323270782382779	NA	NA
FGFBP2	759.7396742612726	1.6969542297148491e-6	0.0014426474993897878	0.8107877153407235	0.9912573030946887	FALSE
ABHD8	277.99275892517704	1.695585512078289e-6	0.0014423098122822702	0.6988642108434078	0.9827494532330928	FALSE
ZNF23	116.99930573452059	1.694915945724427e-6	0.0014424746275470354	0.925045612667555	0.9966427731292931	FALSE
PGDP1	1.4967926466695571	1.6942520373166635e-6	0.0014426846017422665	0.5479074610576895	0.9780812766190936	FALSE
EEF1AKMT4	32.36948864423623	1.6940689020953874e-6	0.0014425859247349738	0.852450698635105	0.9955925457704723	FALSE
PI4K2B	85.34718386701162	1.6939404978896491e-6	0.0014426582887297063	0.8008803743288464	0.9906630280984362	FALSE
AQP7	4.399121169562975	1.6938769000732555e-6	0.001442675374550646	0.7180967870689132	0.9855266411297288	FALSE
LOC112267859	4.399121169562975	1.6938769000732555e-6	0.001442675374550646	0.7180967870689132	0.9855266411297288	FALSE
CCT6B	9.263099271873118	1.6928038624007132e-6	0.0014426461612661848	0.6779518600150275	0.9827494532330928	FALSE
ARL10	122.19267045030185	1.6883483722222158e-6	0.0014424980334103847	0.9637110405642532	0.9992116652676296	FALSE
CFAP44	122.40733719715946	1.6877477813476803e-6	0.0014423988433926171	0.9058117697838759	0.9962420887147879	FALSE
WIPI1	406.9298006716683	1.6862579865399618e-6	0.0014423650672518743	0.9662165105188514	0.9992116652676296	FALSE
BNIP3P26	0.9265319481557039	1.685821171607684e-6	0.0014426896277484698	0.4132275005470824	NA	NA
ZFAND6	619.3019692443968	1.684076493430282e-6	0.0014421602794894364	0.8738501815388798	0.9962420887147879	FALSE
RPL17P24	3.257333509786162	1.6839312313387947e-6	0.0014426828945893844	0.5825412142834261	0.9805818745108457	FALSE
LINC01624	21.576259315579343	1.682975307561851e-6	0.001442626932423937	0.8116213422472458	0.9912573030946887	FALSE
LPAR3	2.5603287434719726	1.6811203816503873e-6	0.0014426839341918553	0.5628846194238734	0.9805314950908789	FALSE
NAV3	12.352146440573339	1.680137391908406e-6	0.0014426723432802333	0.8903597752576976	0.9962420887147879	FALSE
CYP3A7	0.43377359946265087	1.679982839908525e-6	0.0014426932495027929	0.2343689328005522	NA	NA
EML1	0.22766644649631068	1.6761203531699431e-6	0.0014426940209354589	0.2683669223091828	NA	NA
RNASE10	0.8950848086613121	1.6746248777738255e-6	0.00144268973212364	0.4365468275405113	NA	NA
CSF3	0.251201684182032	1.6734432141642609e-6	0.0014426938955115036	0.2909560795957361	NA	NA
CHAMP1	244.91971285110526	1.6724669659838963e-6	0.0014421913572069693	0.8630601677413704	0.9962268031060207	FALSE
